id,basePeriod,datasetCode,datetime,lowerBound,notes,recordSource,upperBound,value,missingReason,country,region,sex
4706,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,26.08,,Saint Lucia,,Male
4707,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,41.81,,Saint Lucia,,Male
4708,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,40.52,,Saint Lucia,,Male
4709,,VC_IHR_PSRC,2010-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,45.05,,Saint Lucia,,Male
4710,,VC_IHR_PSRC,2012-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,37.91,,Saint Lucia,,Male
4711,,VC_IHR_PSRC,2010-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,33.73,,Cayman Islands,,Male
4712,,VC_IHR_PSRC,2007-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4.09,,Cayman Islands,,Male
4713,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,9.27,,Cayman Islands,,Male
4714,,VC_IHR_PSRC,2009-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,27,,Cayman Islands,,Male
4715,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,13.04,,Cayman Islands,,Male
4716,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,15.43,,Cayman Islands,,Male
4717,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,17.94,,Cayman Islands,,Male
4718,,VC_IHR_PSRC,2013-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,17.18,,Cayman Islands,,Male
4719,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Cayman Islands,,Male
4720,,VC_IHR_PSRC,2008-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,15.88,,Cayman Islands,,Male
4721,,VC_IHR_PSRC,2013-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,21.06,,Seychelles,,Male
4722,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,13.73,,Seychelles,,Male
4723,,VC_IHR_PSRC,2014-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,24.17,,Seychelles,,Male
4724,,VC_IHR_PSRC,2012-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,6.74,,Seychelles,,Male
4725,,VC_IHR_PSRC,2008-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,9.95,,Seychelles,,Male
4726,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,18.04,,Seychelles,,Male
4727,,VC_IHR_PSRC,2011-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,21.4,,Seychelles,,Male
4728,,VC_IHR_PSRC,2009-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,22.88,,Seychelles,,Male
4729,,VC_IHR_PSRC,2007-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,13.77,,Seychelles,,Male
4730,,VC_IHR_PSRC,2010-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,15.48,,Seychelles,,Male
4731,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.58,,Qatar,,Male
4732,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.35,,Qatar,,Male
4733,,VC_IHR_PSRC,2012-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.42,,Qatar,,Male
4734,,VC_IHR_PSRC,2010-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.31,,Qatar,,Male
4735,,VC_IHR_PSRC,2007-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.66,,Qatar,,Male
4736,,VC_IHR_PSRC,2014-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.42,,Qatar,,Male
4737,,VC_IHR_PSRC,2008-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.01,,Qatar,,Male
4738,,VC_IHR_PSRC,2011-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.3,,Qatar,,Male
4739,,VC_IHR_PSRC,2013-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.53,,Qatar,,Male
4740,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.76,,Qatar,,Male
4741,,VC_IHR_PSRC,2009-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.5,,Qatar,,Male
4742,,VC_IHR_PSRC,2010-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,85.58,,Venezuela (Bolivarian Republic of),,Male
4743,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,61.08,,Venezuela (Bolivarian Republic of),,Male
4744,,VC_IHR_PSRC,2009-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,93.24,,Venezuela (Bolivarian Republic of),,Male
4745,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,68.92,,Venezuela (Bolivarian Republic of),,Male
4746,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,85.19,,Venezuela (Bolivarian Republic of),,Male
4747,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,69.25,,Venezuela (Bolivarian Republic of),,Male
4748,,VC_IHR_PSRC,2007-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,90.42,,Venezuela (Bolivarian Republic of),,Male
4749,,VC_IHR_PSRC,2011-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,91.44,,Venezuela (Bolivarian Republic of),,Male
4750,,VC_IHR_PSRC,2012-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,102.84,,Venezuela (Bolivarian Republic of),,Male
4751,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,70.27,,Venezuela (Bolivarian Republic of),,Male
4752,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,82.25,,Venezuela (Bolivarian Republic of),,Male
4753,,VC_IHR_PSRC,2007-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,77.98,,United States Virgin Islands,,Male
4754,,VC_IHR_PSRC,2010-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,96.41,,United States Virgin Islands,,Male
4755,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,66.1,,United States Virgin Islands,,Male
4756,,VC_IHR_PSRC,2012-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,100.12,,United States Virgin Islands,,Male
4757,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,54.23,,United States Virgin Islands,,Male
4758,,VC_IHR_PSRC,2009-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,94.03,,United States Virgin Islands,,Male
4759,,VC_IHR_PSRC,2008-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,86,,United States Virgin Islands,,Male
4760,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,38.6,,United States Virgin Islands,,Male
4761,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,75.9,,United States Virgin Islands,,Male
4762,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,69.6,,United States Virgin Islands,,Male
4763,,VC_IHR_PSRC,2011-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,83.31,,United States Virgin Islands,,Male
4764,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,69.89,,United States Virgin Islands,,Male
4765,,VC_IHR_PSRC,2009-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,6.35,,Aruba,,Male
4766,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,8.76,,Aruba,,Male
4767,,VC_IHR_PSRC,2014-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4.07,,Aruba,,Male
4768,,VC_IHR_PSRC,2011-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4.15,,Aruba,,Male
4769,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,11.08,,Aruba,,Male
4770,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,6.77,,Aruba,,Male
4771,,VC_IHR_PSRC,2013-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,10.25,,Aruba,,Male
4772,,VC_IHR_PSRC,2008-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,8.56,,Aruba,,Male
4773,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,9.12,,Aruba,,Male
4774,,VC_IHR_PSRC,2010-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,8.37,,Aruba,,Male
4775,,VC_IHR_PSRC,2012-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,6.19,,Aruba,,Male
4776,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4.47,,Aruba,,Male
4777,,VC_IHR_PSRC,2007-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,6.5,,Aruba,,Male
4778,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,8.5,,Cuba,,Male
4779,,VC_IHR_PSRC,2012-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,8.61,,Cuba,,Male
4780,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,9.15,,Cuba,,Male
4781,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,8.72,,Cuba,,Male
4782,,VC_IHR_PSRC,2008-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,7.02,,Cuba,,Male
4783,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,7.74,,Cuba,,Male
4784,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,9.17,,Cuba,,Male
4785,,VC_IHR_PSRC,2013-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,9.4,,Cuba,,Male
4786,,VC_IHR_PSRC,2010-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,6.75,,Cuba,,Male
4787,,VC_IHR_PSRC,2009-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,7.33,,Cuba,,Male
4788,,VC_IHR_PSRC,2007-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,7.62,,Cuba,,Male
4789,,VC_IHR_PSRC,2011-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,7.16,,Cuba,,Male
4790,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,7.87,,Cuba,,Male
4791,,VC_IHR_PSRC,2013-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.94,,Belgium,,Male
4792,,VC_IHR_PSRC,2014-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.34,,Belgium,,Male
4793,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,3.7,,Belgium,,Male
4794,,VC_IHR_PSRC,2011-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.24,,Belgium,,Male
4795,,VC_IHR_PSRC,2010-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.23,,Belgium,,Male
4796,,VC_IHR_PSRC,2008-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.51,,Belgium,,Male
4797,,VC_IHR_PSRC,2012-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.34,,Belgium,,Male
4798,,VC_IHR_PSRC,2007-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.38,,Belgium,,Male
4799,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.78,,Belgium,,Male
4800,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.57,,Belgium,,Male
4801,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.51,,Belgium,,Male
4802,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.67,,Belgium,,Male
4803,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.58,,Belgium,,Male
4804,,VC_IHR_PSRC,2009-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.13,,Belgium,,Male
4805,,VC_IHR_PSRC,2008-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.29,,Poland,,Male
4806,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.59,,Poland,,Male
4807,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.9,,Poland,,Male
4808,,VC_IHR_PSRC,2009-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.5,,Poland,,Male
4809,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.23,,Poland,,Male
4810,,VC_IHR_PSRC,2010-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.45,,Poland,,Male
4811,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,3.38,,Poland,,Male
4812,,VC_IHR_PSRC,2011-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.57,,Poland,,Male
4813,,VC_IHR_PSRC,2013-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.18,,Poland,,Male
4814,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.76,,Poland,,Male
4815,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.47,,Poland,,Male
4816,,VC_IHR_PSRC,2014-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.05,,Poland,,Male
4817,,VC_IHR_PSRC,2007-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.23,,Poland,,Male
4818,,VC_IHR_PSRC,2012-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.61,,Poland,,Male
4819,,VC_IHR_PSRC,2014-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,6.5,,Thailand,,Male
4820,,VC_IHR_PSRC,2007-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,11.58,,Thailand,,Male
4821,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,12.82,,Thailand,,Male
4822,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,12.48,,Thailand,,Male
4823,,VC_IHR_PSRC,2011-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,8.41,,Thailand,,Male
4824,,VC_IHR_PSRC,2008-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,10.32,,Thailand,,Male
4825,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,17.08,,Thailand,,Male
4826,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,12.07,,Thailand,,Male
4827,,VC_IHR_PSRC,2013-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,7.31,,Thailand,,Male
4828,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,11.64,,Thailand,,Male
4829,,VC_IHR_PSRC,2012-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,8.32,,Thailand,,Male
4830,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,13.58,,Thailand,,Male
4831,,VC_IHR_PSRC,2009-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,9.54,,Thailand,,Male
4832,,VC_IHR_PSRC,2010-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,9.44,,Thailand,,Male
4833,,VC_IHR_PSRC,2008-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Montserrat,,Female
4834,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Montserrat,,Female
4835,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Montserrat,,Female
4836,,VC_IHR_PSRC,2006-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Montserrat,,Female
4837,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Montserrat,,Female
4838,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Montserrat,,Female
4839,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Montserrat,,Female
4840,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Montserrat,,Female
4841,,VC_IHR_PSRC,2007-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Iceland,,Female
4842,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Turks and Caicos Islands,,Female
4843,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Iceland,,Female
4844,,VC_IHR_PSRC,2011-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Aruba,,Female
4845,,VC_IHR_PSRC,2010-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Qatar,,Female
4846,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Dominica,,Female
4847,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,British Virgin Islands,,Female
4848,,VC_IHR_PSRC,2010-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Aruba,,Female
4849,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Aruba,,Female
4850,,VC_IHR_PSRC,2009-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Turks and Caicos Islands,,Female
4851,,VC_IHR_PSRC,2011-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Dominica,,Female
4852,,VC_IHR_PSRC,2013-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Cayman Islands,,Female
4853,,VC_IHR_PSRC,2008-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Anguilla,,Female
4854,,VC_IHR_PSRC,2004-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Saint Kitts and Nevis,,Female
4855,,VC_IHR_PSRC,2009-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Anguilla,,Female
4856,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Saint Kitts and Nevis,,Female
4857,,VC_IHR_PSRC,2000-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Anguilla,,Female
4858,,VC_IHR_PSRC,2014-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Aruba,,Female
4859,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Bermuda,,Female
4860,,VC_IHR_PSRC,2014-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Saint Lucia,,Female
4861,,VC_IHR_PSRC,2008-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Cayman Islands,,Female
4862,,VC_IHR_PSRC,2014-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Turks and Caicos Islands,,Female
4863,,VC_IHR_PSRC,2011-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Qatar,,Female
4864,,VC_IHR_PSRC,2013-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Anguilla,,Female
4865,,VC_IHR_PSRC,2005-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Cayman Islands,,Female
4866,,VC_IHR_PSRC,2010-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Cayman Islands,,Female
4867,,VC_IHR_PSRC,2002-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Saint Kitts and Nevis,,Female
4868,,VC_IHR_PSRC,2007-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,Aruba,,Female
4869,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0,,British Virgin Islands,,Female
4870,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.42,,Albania,,Female
4871,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.52,,Bulgaria,,Female
4872,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,5.34,,Republic of Moldova,,Female
4873,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,3.28,,Barbados,,Female
4874,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.88,,Serbia,,Female
4875,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4.82,,Lithuania,,Female
4876,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.41,,Costa Rica,,Female
4877,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,3.11,,Bahamas,,Female
4878,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.01,,Austria,,Female
4879,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,3.88,,Venezuela (Bolivarian Republic of),,Female
4880,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.76,,Panama,,Female
4881,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.65,,Sweden,,Female
4882,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.64,,Norway,,Female
4883,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.99,,Switzerland,,Female
4884,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.79,,Finland,,Female
4885,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4.02,,Estonia,,Female
4886,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.07,,New Zealand,,Female
4887,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.11,,Poland,,Female
4888,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4.78,,Cayman Islands,,Female
4889,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,3.52,,United States Virgin Islands,,Female
4890,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.19,,Australia,,Female
4891,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.59,,Hungary,,Female
4892,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.4,,Ireland,,Female
4893,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.47,,Qatar,,Female
4894,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,4.26,,Aruba,,Female
4895,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.96,,Belgium,,Female
4896,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,11.07,,Colombia,,Female
4897,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.78,,Luxembourg,,Female
4898,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.25,,Croatia,,Female
4899,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.58,,Italy,,Female
4900,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,8.72,,Saint Kitts and Nevis,,Female
4901,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.86,,Cuba,,Female
4902,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.9,,Dominica,,Female
4903,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.7,,Denmark,,Female
4904,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.63,,Spain,,Female
4905,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.3,,Ecuador,,Female
4906,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.65,,Greece,,Female
4907,,VC_IHR_PSRC,2001-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.93,,Antigua and Barbuda,,Female
4908,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.99,,Croatia,,Female
4909,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.3,,Bulgaria,,Female
4910,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,5.69,,Lithuania,,Female
4911,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.91,,Thailand,,Female
4912,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,7.96,,Barbados,,Female
4913,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.69,,New Zealand,,Female
4914,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.73,,Cuba,,Female
4915,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,9.69,,Colombia,,Female
4916,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.97,,Australia,,Female
4917,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,0.6,,Greece,,Female
4918,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.27,,Panama,,Female
4919,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.78,,Mauritius,,Female
4920,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,1.6,,North Macedonia,,Female
4921,,VC_IHR_PSRC,2003-01-01T00:00:00.000Z,,,World Health Organization Mortality Database,,2.58,,Saint Lucia,,Female
