id,basePeriod,datasetCode,datetime,lowerBound,notes,recordSource,upperBound,value,missingReason,country,region,sex
138,,VC_IHR_PSRCN,2010-01-01T00:00:00.000Z,,"ICD10 X85-Y09, Y87.1","Dissemination of Information by the SUS Department of Informatics, Brazil",,4466,,Brazil,,Female
139,,VC_IHR_PSRCN,2009-01-01T00:00:00.000Z,,"ICD10 X85-Y09, Y87.1","Dissemination of Information by the SUS Department of Informatics, Brazil",,4265,,Brazil,,Female
140,,VC_IHR_PSRCN,2005-01-01T00:00:00.000Z,,"ICD10 X85-Y09, Y87.1","Dissemination of Information by the SUS Department of Informatics, Brazil",,3886,,Brazil,,Female
141,,VC_IHR_PSRCN,2012-01-01T00:00:00.000Z,,"ICD10 X85-Y09, Y87.1","Dissemination of Information by the SUS Department of Informatics, Brazil",,4723,,Brazil,,Female
142,,VC_IHR_PSRCN,2015-01-01T00:00:00.000Z,,"ICD10 X85-Y09, Y87.1","Dissemination of Information by the SUS Department of Informatics, Brazil",,53467,,Brazil,,Male
143,,VC_IHR_PSRCN,2007-01-01T00:00:00.000Z,,"ICD10 X85-Y09, Y87.1","Dissemination of Information by the SUS Department of Informatics, Brazil",,43906,,Brazil,,Male
144,,VC_IHR_PSRCN,2000-01-01T00:00:00.000Z,,"ICD10 X85-Y09, Y87.1","Dissemination of Information by the SUS Department of Informatics, Brazil",,41600,,Brazil,,Male
145,,VC_IHR_PSRCN,2005-01-01T00:00:00.000Z,,"ICD10 X85-Y09, Y87.1","Dissemination of Information by the SUS Department of Informatics, Brazil",,43678,,Brazil,,Male
146,,VC_IHR_PSRCN,2002-01-01T00:00:00.000Z,,"ICD10 X85-Y09, Y87.1","Dissemination of Information by the SUS Department of Informatics, Brazil",,45787,,Brazil,,Male
147,,VC_IHR_PSRCN,2012-01-01T00:00:00.000Z,,"ICD10 X85-Y09, Y87.1","Dissemination of Information by the SUS Department of Informatics, Brazil",,51591,,Brazil,,Male
148,,VC_IHR_PSRCN,2006-01-01T00:00:00.000Z,,"ICD10 X85-Y09, Y87.1","Dissemination of Information by the SUS Department of Informatics, Brazil",,45080,,Brazil,,Male
149,,VC_IHR_PSRCN,2011-01-01T00:00:00.000Z,,"ICD10 X85-Y09, Y87.1","Dissemination of Information by the SUS Department of Informatics, Brazil",,47650,,Brazil,,Male
150,,VC_IHR_PSRCN,2009-01-01T00:00:00.000Z,,"ICD10 X85-Y09, Y87.1","Dissemination of Information by the SUS Department of Informatics, Brazil",,47131,,Brazil,,Male
151,,VC_IHR_PSRCN,2014-01-01T00:00:00.000Z,,"ICD10 X85-Y09, Y87.1","Dissemination of Information by the SUS Department of Informatics, Brazil",,54786,,Brazil,,Male
152,,VC_IHR_PSRCN,2001-01-01T00:00:00.000Z,,"ICD10 X85-Y09, Y87.1","Dissemination of Information by the SUS Department of Informatics, Brazil",,44052,,Brazil,,Male
153,,VC_IHR_PSRCN,2013-01-01T00:00:00.000Z,,"ICD10 X85-Y09, Y87.1","Dissemination of Information by the SUS Department of Informatics, Brazil",,51973,,Brazil,,Male
154,,VC_IHR_PSRCN,2003-01-01T00:00:00.000Z,,"ICD10 X85-Y09, Y87.1","Dissemination of Information by the SUS Department of Informatics, Brazil",,47102,,Brazil,,Male
155,,VC_IHR_PSRCN,2016-01-01T00:00:00.000Z,,"ICD10 X85-Y09, Y87.1","Dissemination of Information by the SUS Department of Informatics, Brazil",,56465,,Brazil,,Male
156,,VC_IHR_PSRCN,2008-01-01T00:00:00.000Z,,"ICD10 X85-Y09, Y87.1","Dissemination of Information by the SUS Department of Informatics, Brazil",,46042,,Brazil,,Male
157,,VC_IHR_PSRCN,2010-01-01T00:00:00.000Z,,"ICD10 X85-Y09, Y87.1","Dissemination of Information by the SUS Department of Informatics, Brazil",,47777,,Brazil,,Male
158,,VC_IHR_PSRCN,2004-01-01T00:00:00.000Z,,"ICD10 X85-Y09, Y87.1","Dissemination of Information by the SUS Department of Informatics, Brazil",,44535,,Brazil,,Male
159,,VC_IHR_PSRCN,2017-01-01T00:00:00.000Z,,"ICD10 X85-Y09, Y87.1","Dissemination of Information by the SUS Department of Informatics, Brazil",,58750,,Brazil,,Male
160,,VC_IHR_PSRCN,1993-01-01T00:00:00.000Z,,Territory:Bundesrepublik Deutschland,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,791,,Germany,,Male
161,,VC_IHR_PSRCN,1997-01-01T00:00:00.000Z,,Territory:Bundesrepublik Deutschland,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,1149,,Germany,,Male
162,,VC_IHR_PSRCN,1993-01-01T00:00:00.000Z,,Territory:Bundesrepublik Deutschland,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,557,,Germany,,Female
163,,VC_IHR_PSRCN,1996-01-01T00:00:00.000Z,,Territory:Bundesrepublik Deutschland,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,1254,,Germany,,Male
164,,VC_IHR_PSRCN,1994-01-01T00:00:00.000Z,,Territory:Bundesrepublik Deutschland,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,1949,,Germany,,Total
165,,VC_IHR_PSRCN,1995-01-01T00:00:00.000Z,,Territory:Bundesrepublik Deutschland,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,2032,,Germany,,Total
166,,VC_IHR_PSRCN,1995-01-01T00:00:00.000Z,,Territory:Bundesrepublik Deutschland,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,1339,,Germany,,Male
167,,VC_IHR_PSRCN,1999-01-01T00:00:00.000Z,,Territory:Bundesrepublik Deutschland,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,810,,Germany,,Male
168,,VC_IHR_PSRCN,1996-01-01T00:00:00.000Z,,Territory:Bundesrepublik Deutschland,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,1923,,Germany,,Total
169,,VC_IHR_PSRCN,1993-01-01T00:00:00.000Z,,Territory:Bundesrepublik Deutschland,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,1348,,Germany,,Total
170,,VC_IHR_PSRCN,1995-01-01T00:00:00.000Z,,Territory:Bundesrepublik Deutschland,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,693,,Germany,,Female
171,,VC_IHR_PSRCN,1998-01-01T00:00:00.000Z,,Territory:Bundesrepublik Deutschland,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,604,,Germany,,Female
172,,VC_IHR_PSRCN,1999-01-01T00:00:00.000Z,,Territory:Bundesrepublik Deutschland,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,516,,Germany,,Female
173,,VC_IHR_PSRCN,1996-01-01T00:00:00.000Z,,Territory:Bundesrepublik Deutschland,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,669,,Germany,,Female
174,,VC_IHR_PSRCN,1994-01-01T00:00:00.000Z,,Territory:Bundesrepublik Deutschland,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,680,,Germany,,Female
175,,VC_IHR_PSRCN,1997-01-01T00:00:00.000Z,,Territory:Bundesrepublik Deutschland,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,1800,,Germany,,Total
176,,VC_IHR_PSRCN,1997-01-01T00:00:00.000Z,,Territory:Bundesrepublik Deutschland,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,651,,Germany,,Female
177,,VC_IHR_PSRCN,1998-01-01T00:00:00.000Z,,Territory:Bundesrepublik Deutschland,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,998,,Germany,,Male
178,,VC_IHR_PSRCN,1994-01-01T00:00:00.000Z,,Territory:Bundesrepublik Deutschland,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,1269,,Germany,,Male
179,,VC_IHR_PSRCN,1998-01-01T00:00:00.000Z,,Territory:Bundesrepublik Deutschland,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,1602,,Germany,,Total
180,,VC_IHR_PSRCN,1999-01-01T00:00:00.000Z,,Territory:Bundesrepublik Deutschland,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,1326,,Germany,,Total
181,,VC_IHR_PSRCN,2002-01-01T00:00:00.000Z,,"Number of victims of intentional homicide\"" refer to \""Murder & Manslaughter",Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,69,,"China, Hong Kong Special Administrative Region",,Total
182,,VC_IHR_PSRCN,2003-01-01T00:00:00.000Z,,"Number of victims of intentional homicide\"" refer to \""Murder & Manslaughter",Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,52,,"China, Hong Kong Special Administrative Region",,Total
183,,VC_IHR_PSRCN,2015-01-01T00:00:00.000Z,,"Number of victims of intentional homicide\"" refer to \""Murder & Manslaughter",Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,9,,"China, Hong Kong Special Administrative Region",,Female
184,,VC_IHR_PSRCN,2014-01-01T00:00:00.000Z,,"Number of victims of intentional homicide\"" refer to \""Murder & Manslaughter",Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,14,,"China, Hong Kong Special Administrative Region",,Male
185,,VC_IHR_PSRCN,2014-01-01T00:00:00.000Z,,"Number of victims of intentional homicide\"" refer to \""Murder & Manslaughter",Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,27,,"China, Hong Kong Special Administrative Region",,Total
186,,VC_IHR_PSRCN,2001-01-01T00:00:00.000Z,,"Number of victims of intentional homicide\"" refer to \""Murder & Manslaughter",Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,66,,"China, Hong Kong Special Administrative Region",,Total
187,,VC_IHR_PSRCN,2003-01-01T00:00:00.000Z,,"Number of victims of intentional homicide\"" refer to \""Murder & Manslaughter",Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,22,,"China, Hong Kong Special Administrative Region",,Female
188,,VC_IHR_PSRCN,2017-01-01T00:00:00.000Z,,"Number of victims of intentional homicide\"" refer to \""Murder & Manslaughter",Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,9,,"China, Hong Kong Special Administrative Region",,Male
189,,VC_IHR_PSRCN,2017-01-01T00:00:00.000Z,,"Number of victims of intentional homicide\"" refer to \""Murder & Manslaughter",Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,15,,"China, Hong Kong Special Administrative Region",,Female
190,,VC_IHR_PSRCN,2015-01-01T00:00:00.000Z,,"Number of victims of intentional homicide\"" refer to \""Murder & Manslaughter",Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,22,,"China, Hong Kong Special Administrative Region",,Total
191,,VC_IHR_PSRCN,2014-01-01T00:00:00.000Z,,"Number of victims of intentional homicide\"" refer to \""Murder & Manslaughter",Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,13,,"China, Hong Kong Special Administrative Region",,Female
192,,VC_IHR_PSRCN,2017-01-01T00:00:00.000Z,,"Number of victims of intentional homicide\"" refer to \""Murder & Manslaughter",Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,24,,"China, Hong Kong Special Administrative Region",,Total
193,,VC_IHR_PSRCN,2016-01-01T00:00:00.000Z,,"Number of victims of intentional homicide\"" refer to \""Murder & Manslaughter",Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,11,,"China, Hong Kong Special Administrative Region",,Female
194,,VC_IHR_PSRCN,2003-01-01T00:00:00.000Z,,"Number of victims of intentional homicide\"" refer to \""Murder & Manslaughter",Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,30,,"China, Hong Kong Special Administrative Region",,Male
195,,VC_IHR_PSRCN,2016-01-01T00:00:00.000Z,,"Number of victims of intentional homicide\"" refer to \""Murder & Manslaughter",Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,28,,"China, Hong Kong Special Administrative Region",,Total
196,,VC_IHR_PSRCN,2015-01-01T00:00:00.000Z,,"Number of victims of intentional homicide\"" refer to \""Murder & Manslaughter",Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,13,,"China, Hong Kong Special Administrative Region",,Male
197,,VC_IHR_PSRCN,2000-01-01T00:00:00.000Z,,"Number of victims of intentional homicide\"" refer to \""Murder & Manslaughter",Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,43,,"China, Hong Kong Special Administrative Region",,Total
198,,VC_IHR_PSRCN,2016-01-01T00:00:00.000Z,,"Number of victims of intentional homicide\"" refer to \""Murder & Manslaughter",Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,17,,"China, Hong Kong Special Administrative Region",,Male
199,,VC_IHR_PSRCN,1992-01-01T00:00:00.000Z,,Territory:Bund-West inkl. Geamt-Berlin,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,688,,Germany,,Male
200,,VC_IHR_PSRCN,1991-01-01T00:00:00.000Z,,Territory:Bund-West inkl. Berlin,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,455,,Germany,,Female
201,,VC_IHR_PSRCN,1992-01-01T00:00:00.000Z,,Territory:Bund-West inkl. Geamt-Berlin,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,470,,Germany,,Female
202,,VC_IHR_PSRCN,1990-01-01T00:00:00.000Z,,Territory: Bundesrepublik Deutschland (alt),Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,382,,Germany,,Female
203,,VC_IHR_PSRCN,1991-01-01T00:00:00.000Z,,Territory:Bund-West inkl. Berlin,Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,672,,Germany,,Male
204,,VC_IHR_PSRCN,1990-01-01T00:00:00.000Z,,Territory: Bundesrepublik Deutschland (alt),Data revised by national authorities in response to the Pre-Publication of Sustainable Development Goals indicators (SDG-PrePub),,549,,Germany,,Male
