"IndicatorCode","Indicator","ValueType","ParentLocationCode","ParentLocation","Location.type","SpatialDimValueCode","Location","Period.type","Period","IsLatestYear","Dim1.type","Dim1","Dim1ValueCode","Dim2.type","Dim2","Dim2ValueCode","Dim3.type","Dim3","Dim3ValueCode","DataSourceDimValueCode","DataSource","FactValueNumericPrefix","FactValueNumeric","FactValueUoM","FactValueNumericLowPrefix","FactValueNumericLow","FactValueNumericHighPrefix","FactValueNumericHigh","Value","FactValueTranslationID","FactComments","Language","DateModified","Region Name","M49 Code","Sub-region Name"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","SWZ","Eswatini","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,57.87,NA,NA,56.35,NA,59.66,"57.9 [56.3-59.7]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",748,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","ZWE","Zimbabwe","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,58.48,NA,NA,57.78,NA,59.37,"58.5 [57.8-59.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",716,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","SSD","South Sudan","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,58.57,NA,NA,57.18,NA,59.78,"58.6 [57.2-59.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",728,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","GNB","Guinea-Bissau","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,58.63,NA,NA,57.72,NA,59.79,"58.6 [57.7-59.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",624,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","ZMB","Zambia","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,58.72,NA,NA,57.71,NA,59.85,"58.7 [57.7-59.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",894,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","ZAF","South Africa","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,58.9,NA,NA,58.53,NA,59.41,"58.9 [58.5-59.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",710,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","NER","Niger","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,59.03,NA,NA,57.77,NA,60.63,"59.0 [57.8-60.6]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",562,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","TCD","Chad","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,59.09,NA,NA,57.89,NA,60.39,"59.1 [57.9-60.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",148,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","EMR","Eastern Mediterranean","Country","AFG","Afghanistan","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,59.13,NA,NA,58.35,NA,59.85,"59.1 [58.3-59.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",4,"Southern Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","BWA","Botswana","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,59.22,NA,NA,58.02,NA,60.1,"59.2 [58.0-60.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",72,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","COD","Democratic Republic of the Congo","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,59.43,NA,NA,58.42,NA,60.56,"59.4 [58.4-60.6]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",180,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","MWI","Malawi","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,NA,NA,59.04,NA,60.42,"59.7 [59.0-60.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",454,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","CMR","Cameroon","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,59.89,NA,NA,58.92,NA,60.83,"59.9 [58.9-60.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",120,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","BFA","Burkina Faso","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,59.88,NA,NA,58.89,NA,60.89,"59.9 [58.9-60.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",854,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","GIN","Guinea","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,59.95,NA,NA,58.92,NA,61.21,"59.9 [58.9-61.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",324,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","NER","Niger","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,59.97,NA,NA,58.67,NA,61.11,"60.0 [58.7-61.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",562,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","AGO","Angola","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,60.01,NA,NA,59.12,NA,60.88,"60.0 [59.1-60.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",24,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","GNQ","Equatorial Guinea","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,60.17,NA,NA,58.45,NA,61.84,"60.2 [58.5-61.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",226,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","SLE","Sierra Leone","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,60.15,NA,NA,58.74,NA,61.51,"60.2 [58.7-61.5]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",694,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","NAM","Namibia","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,60.36,NA,NA,59.6,NA,61.39,"60.4 [59.6-61.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",516,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","MOZ","Mozambique","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,60.55,NA,NA,59.57,NA,61.51,"60.5 [59.6-61.5]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",508,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","ZWE","Zimbabwe","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,60.53,NA,NA,59.8,NA,61.52,"60.5 [59.8-61.5]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",716,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","SSD","South Sudan","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,60.61,NA,NA,59.34,NA,61.91,"60.6 [59.3-61.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",728,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","TCD","Chad","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,60.67,NA,NA,59.71,NA,61.7,"60.7 [59.7-61.7]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",148,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","WPR","Western Pacific","Country","KIR","Kiribati","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,60.87,NA,NA,59.91,NA,61.85,"60.9 [59.9-61.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Oceania",296,"Micronesia"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","NER","Niger","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,60.94,NA,NA,59.85,NA,62.19,"60.9 [59.9-62.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",562,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","ERI","Eritrea","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,60.91,NA,NA,59.98,NA,61.85,"60.9 [60.0-61.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",232,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","SLE","Sierra Leone","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,61.02,NA,NA,59.77,NA,62.32,"61.0 [59.8-62.3]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",694,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","ZMB","Zambia","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,60.97,NA,NA,60.08,NA,62.07,"61.0 [60.1-62.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",894,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","EMR","Eastern Mediterranean","Country","AFG","Afghanistan","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,60.99,NA,NA,60.19,NA,61.73,"61.0 [60.2-61.7]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",4,"Southern Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","GNB","Guinea-Bissau","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,61.1,NA,NA,60.09,NA,62.08,"61.1 [60.1-62.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",624,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","MLI","Mali","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,61.08,NA,NA,60.17,NA,62.11,"61.1 [60.2-62.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",466,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","BWA","Botswana","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,61.23,NA,NA,60.24,NA,62.35,"61.2 [60.2-62.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",72,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","GIN","Guinea","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,61.26,NA,NA,60.26,NA,62.29,"61.3 [60.3-62.3]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",324,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","CIV","Cote d'Ivoire","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,61.39,NA,NA,60.34,NA,62.24,"61.4 [60.3-62.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",384,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","TGO","Togo","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,61.54,NA,NA,60.58,NA,62.78,"61.5 [60.6-62.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",768,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","ZAF","South Africa","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,61.5,NA,NA,61.13,NA,61.89,"61.5 [61.1-61.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",710,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","GNQ","Equatorial Guinea","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,61.61,NA,NA,60.06,NA,63.29,"61.6 [60.1-63.3]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",226,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","COD","Democratic Republic of the Congo","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,61.63,NA,NA,60.78,NA,62.51,"61.6 [60.8-62.5]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",180,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AMR","Americas","Country","HTI","Haiti","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,61.7,NA,NA,60.51,NA,63.04,"61.7 [60.5-63.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",332,"Latin America and the Caribbean"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","MLI","Mali","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,61.67,NA,NA,60.85,NA,62.75,"61.7 [60.8-62.7]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",466,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","BEN","Benin","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,61.72,NA,NA,60.81,NA,63.02,"61.7 [60.8-63.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",204,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","CMR","Cameroon","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,61.77,NA,NA,60.99,NA,62.67,"61.8 [61.0-62.7]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",120,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","MDG","Madagascar","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,61.86,NA,NA,60.78,NA,62.82,"61.9 [60.8-62.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",450,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","SLE","Sierra Leone","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,61.89,NA,NA,60.91,NA,63.01,"61.9 [60.9-63.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",694,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","BDI","Burundi","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,62.05,NA,NA,61.21,NA,63.06,"62.0 [61.2-63.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",108,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","NGA","Nigeria","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,62.07,NA,NA,60.81,NA,63.31,"62.1 [60.8-63.3]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",566,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","AGO","Angola","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,62.13,NA,NA,61.18,NA,63.05,"62.1 [61.2-63.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",24,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","GMB","Gambia","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,62.22,NA,NA,61.59,NA,63.23,"62.2 [61.6-63.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",270,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","BFA","Burkina Faso","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,62.3,NA,NA,61.4,NA,63.29,"62.3 [61.4-63.3]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",854,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","MLI","Mali","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,62.29,NA,NA,61.36,NA,63.29,"62.3 [61.4-63.3]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",466,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","GIN","Guinea","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,62.48,NA,NA,61.49,NA,63.61,"62.5 [61.5-63.6]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",324,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AMR","Americas","Country","HTI","Haiti","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,62.46,NA,NA,61.55,NA,63.59,"62.5 [61.5-63.6]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",332,"Latin America and the Caribbean"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","MWI","Malawi","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,62.49,NA,NA,61.73,NA,63.23,"62.5 [61.7-63.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",454,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","COG","Congo","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,62.54,NA,NA,61.77,NA,63.45,"62.5 [61.8-63.5]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",178,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","LBR","Liberia","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,62.64,NA,NA,61.33,NA,63.74,"62.6 [61.3-63.7]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",430,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","WPR","Western Pacific","Country","SLB","Solomon Islands","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,62.55,NA,NA,61.71,NA,63.44,"62.6 [61.7-63.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Oceania",90,"Melanesia"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","GAB","Gabon","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,62.68,NA,NA,61.81,NA,63.64,"62.7 [61.8-63.6]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",266,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","UGA","Uganda","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,62.93,NA,NA,61.99,NA,63.96,"62.9 [62.0-64.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",800,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","MDG","Madagascar","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,62.93,NA,NA,62.1,NA,63.93,"62.9 [62.1-63.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",450,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AMR","Americas","Country","BOL","Bolivia (Plurinational State of)","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,62.87,NA,NA,62.34,NA,63.52,"62.9 [62.3-63.5]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",68,"Latin America and the Caribbean"
"WHOSIS_000001","Life expectancy at birth (years)","text","AMR","Americas","Country","GUY","Guyana","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,62.98,NA,NA,61.6,NA,64.12,"63.0 [61.6-64.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",328,"Latin America and the Caribbean"
"WHOSIS_000001","Life expectancy at birth (years)","text","WPR","Western Pacific","Country","FSM","Micronesia (Federated States of)","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,62.99,NA,NA,62.06,NA,63.83,"63.0 [62.1-63.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Oceania",583,"Micronesia"
"WHOSIS_000001","Life expectancy at birth (years)","text","EMR","Eastern Mediterranean","Country","DJI","Djibouti","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,63.04,NA,NA,62.08,NA,64.25,"63.0 [62.1-64.3]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",262,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","ZMB","Zambia","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,63.11,NA,NA,62.2,NA,64.23,"63.1 [62.2-64.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",894,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","EMR","Eastern Mediterranean","Country","YEM","Yemen","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,63.09,NA,NA,62.31,NA,64.13,"63.1 [62.3-64.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",887,"Western Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","GNQ","Equatorial Guinea","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,63.21,NA,NA,61.66,NA,64.8,"63.2 [61.7-64.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",226,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","BWA","Botswana","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,63.18,NA,NA,62.04,NA,64.33,"63.2 [62.0-64.3]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",72,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","COG","Congo","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,63.17,NA,NA,62.23,NA,64.07,"63.2 [62.2-64.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",178,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","AMR","Americas","Country","HTI","Haiti","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,63.21,NA,NA,62.44,NA,64.11,"63.2 [62.4-64.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",332,"Latin America and the Caribbean"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","NGA","Nigeria","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,63.4,NA,NA,62.37,NA,64.65,"63.4 [62.4-64.6]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",566,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","WPR","Western Pacific","Country","VUT","Vanuatu","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,63.36,NA,NA,62.5,NA,64.41,"63.4 [62.5-64.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Oceania",548,"Melanesia"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","NAM","Namibia","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,63.44,NA,NA,62.59,NA,64.26,"63.4 [62.6-64.3]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",516,"Sub-Saharan Africa"
"WHOSIS_000001","Life expectancy at birth (years)","text","WPR","Western Pacific","Country","PHL","Philippines","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,63.4,NA,NA,62.81,NA,64.1,"63.4 [62.8-64.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",608,"South-eastern Asia"
"WHOSIS_000001","Life expectancy at birth (years)","text","AFR","Africa","Country","LBR","Liberia","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,63.46,NA,NA,62.22,NA,64.74,"63.5 [62.2-64.7]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",430,"Sub-Saharan Africa"
